0.04, 29826909.04
0.04, 30375936.01
0.04, 30822425.03
0.05, 31389776.57
0.05, 31909316.53
0.05, 32437455.51
0.05, 33034535.09
0.05, 33642605.16
0.05, 34261868.05
0.06, 34956230.92
0.06, 35664665.99
0.06, 36321149.16
0.06, 37057246.13
0.06, 37808261.10
0.06, 38504201.64
0.07, 39141494.21
0.07, 39934749.27
0.07, 40669832.30
0.07, 41418446.07
0.07, 42103973.02
0.08, 42334994.19
0.08, 42644995.45
0.08, 42878985.17
0.08, 42957266.70
0.09, 43271824.59
0.09, 43509253.68
0.09, 43588685.86
0.09, 43827853.53
0.10, 44148786.36
0.10, 44148786.36
0.10, 44391027.27
0.11, 44634597.33
0.11, 44797719.39
0.11, 44797719.39
0.12, 44553259.18
0.12, 44472069.25
0.12, 44472069.25
0.13, 44229386.10
0.13, 44148786.36
0.14, 44148786.36
0.14, 43907867.36
0.14, 43588685.86
0.15, 43509253.68
0.15, 43271824.59
0.16, 42957266.70
0.16, 42800846.29
0.17, 42412282.60
0.17, 42180839.66
0.18, 41721735.83
0.18, 41494061.19
0.19, 41042432.38
0.19, 40744080.72
0.20, 40374189.19
0.21, 39934749.27
0.21, 39572205.19
0.22, 39212952.43
0.23, 38786151.62
0.23, 38434034.98
0.24, 38085115.00
0.25, 37601942.22
0.26, 37124899.27
0.26, 36720825.21
0.27, 36321149.16
0.28, 35925823.25
0.29, 35405407.17
0.30, 35020048.37
0.31, 34512753.21
0.32, 34012806.65
0.33, 33520102.25
0.34, 33155263.44
0.35, 32674981.28
0.36, 32201656.41
0.37, 31735188.05
0.38, 31275476.89
0.39, 30822425.03
0.40, 30375936.01
0.41, 29935914.77
0.43, 29556128.09
0.44, 29181159.63
0.45, 28758445.74
0.47, 28341855.22
0.48, 27931299.36
0.50, 27526690.76
0.51, 27127943.25
0.53, 26734971.94
0.54, 26299679.45
0.56, 25871474.28
0.58, 25496703.99
0.59, 25035866.23
0.61, 24673200.44
0.63, 24271477.21
0.65, 23876294.76
0.67, 23487546.56
0.69, 23105127.88
0.71, 22770430.47
0.73, 22358868.48
0.76, 22034981.28
0.78, 21676212.91
0.80, 21284428.26
0.83, 20937880.23
0.85, 20559440.50
0.88, 20261619.53
0.91, 19895402.81
0.93, 19547686.45
