0.01350699, 0.00773905
0.01411600, 0.00773905
0.01475248, 0.00773905
0.01541765, 0.00773905
0.01611281, 0.00773905
0.01683931, 0.00775162
0.01759858, 0.00786566
0.01839207, 0.00795552
0.01922135, 0.00807256
0.02008802, 0.00799435
0.02099376, 0.00778945
0.02194034, 0.00766407
0.02292960, 0.00746764
0.02396347, 0.00726445
0.02504395, 0.00700968
0.02617315, 0.00677483
0.02735326, 0.00652663
0.02858659, 0.00629774
0.02987552, 0.00607687
0.03122257, 0.00584475
0.03263035, 0.00562150
0.03410161, 0.00542435
0.03563921, 0.00521715
0.03724614, 0.00503418
0.03892552, 0.00484189
0.04068062, 0.00466451
0.04251485, 0.00449362
0.04443179, 0.00427663
0.04643517, 0.00414073
0.04852887, 0.00406022
0.05071697, 0.00393375
0.05300374, 0.00379579
0.05539361, 0.00366862
0.05789123, 0.00353422
0.06050147, 0.00341027
0.06322941, 0.00330673
0.06608034, 0.00319594
0.06905982, 0.00314961
0.07217363, 0.00306888
0.07542785, 0.00299995
0.07882879, 0.00291359
0.08238308, 0.00282972
0.08609763, 0.00275719
0.08915885, 0.00245460
0.09035839, 0.00268072
0.09285925, 0.00252997
0.09704616, 0.00257136
0.10142184, 0.00251360
0.10599482, 0.00245714
0.11077399, 0.00239805
0.11576865, 0.00233659
0.12098851, 0.00226933
0.12644373, 0.00220400
0.13214491, 0.00214751
0.13810315, 0.00208569
0.14433005, 0.00202565
0.15083770, 0.00196096
0.15763878, 0.00191070
0.16474651, 0.00184969
0.17217472, 0.00179062
0.17993785, 0.00173625
0.18805102, 0.00167264
0.19653000, 0.00161923
0.20539128, 0.00154982
0.21465211, 0.00148338
0.22433050, 0.00141979
0.23444527, 0.00135672
0.24501611, 0.00129435
0.25606357, 0.00123686
0.26760914, 0.00117618
0.27967530, 0.00111938
0.29228549, 0.00106879
0.30546427, 0.00101306
0.31923726, 0.00096024
0.33363126, 0.00090869
0.34867426, 0.00085992
0.36439553, 0.00080457
0.38082566, 0.00075156
0.39799660, 0.00069111
0.41594175, 0.00064321
0.43469603, 0.00060341
0.45429591, 0.00055804
0.47477953, 0.00052421
0.49618673, 0.00048414
0.51855915, 0.00043852
0.54194031, 0.00039719
0.56637570, 0.00036505
0.59191285, 0.00033605
0.61860144, 0.00031289
0.64649338, 0.00028757
0.67564294, 0.00026005
0.70610681, 0.00023288
0.73794425, 0.00020991
0.76939729, 0.00018619
0.80599040, 0.00017109
0.84233147, 0.00015447
0.88031111, 0.00014036
0.92000320, 0.00012488
0.96148496, 0.00011129
