-1.15, 0.381
-1.13, 0.338
-1.10, 0.287
-1.07, 0.236
-1.05, 0.185
-1.02, 0.134
-0.991, 0.0846
-0.964, 0.0323
-0.936, -0.0186
-0.909, -0.0588
-0.882, -0.0696
-0.854, -0.0776
-0.827, -0.0870
-0.800, -0.0950
-0.773, -0.103
-0.745, -0.126
-0.718, -0.154
-0.691, -0.181
-0.664, -0.209
-0.636, -0.238
-0.609, -0.263
-0.582, -0.273
-0.555, -0.284
-0.527, -0.295
-0.500, -0.305
-0.473, -0.316
-0.446, -0.326
-0.418, -0.334
-0.391, -0.343
-0.364, -0.350
-0.337, -0.359
-0.309, -0.367
-0.282, -0.376
-0.255, -0.384
-0.228, -0.397
-0.200, -0.407
-0.173, -0.418
-0.146, -0.429
-0.119, -0.437
-0.0913, -0.438
-0.0640, -0.430
-0.0368, -0.413
-0.00951, -0.410
0.0177, -0.413
0.0450, -0.421
0.0723, -0.422
0.0995, -0.422
0.127, -0.405
0.154, -0.315
0.181, -0.196
0.209, -0.0682
0.236, 0.0256
0.263, -0.0146
0.290, -0.0776
0.318, -0.139
0.345, -0.196
0.372, -0.228
0.399, -0.255
0.429, -0.256
0.452, -0.140
0.467, 0.0202
0.481, 0.144
0.497, 0.276
0.517, 0.274
0.527, 0.137
0.535, 0.00790
0.549, -0.126
0.563, -0.260
0.580, -0.304
