5.13, 2.89
5.58, 2.89
6.08, 2.89
6.61, 2.89
7.20, 2.88
7.83, 2.88
8.53, 2.88
9.28, 2.87
10.10, 2.87
10.99, 2.87
11.96, 2.89
13.02, 2.91
14.17, 2.91
15.42, 2.91
16.79, 2.91
18.27, 2.91
19.89, 2.91
21.64, 2.91
23.56, 2.91
25.64, 2.89
27.90, 2.86
30.37, 2.84
33.05, 2.83
35.97, 2.82
39.15, 2.81
42.16, 2.78
48.55, 2.79
52.66, 2.75
57.31, 2.75
62.38, 2.75
67.89, 2.72
71.58, 2.70
81.27, 2.66
102.58, 2.61
125.43, 2.56
136.81, 2.56
145.47, 2.52
148.06, 2.55
161.71, 2.49
169.30, 2.44
183.61, 2.39
195.65, 2.35
211.59, 2.31
223.73, 2.24
236.72, 2.23
241.78, 2.15
248.53, 2.09
264.55, 2.05
274.53, 2.00
288.43, 1.94
306.80, 1.89
318.38, 1.81
332.15, 1.74
338.54, 1.66
350.20, 1.60
368.46, 1.47
385.21, 1.41
401.87, 1.33
409.60, 1.25
426.28, 1.15
445.79, 1.05
458.72, 0.98
479.06, 0.90
496.62, 0.80
506.17, 0.70
529.18, 0.63
540.50, 0.56
552.07, 0.49
563.88, 0.43
584.54, 0.34
582.07, 0.25
579.00, 0.17
600.85, 0.08
628.17, -0.01
642.51, -0.09
653.95, -0.16
683.68, -0.25
694.37, -0.33
710.23, -0.41
730.82, -0.50
750.42, -0.57
762.43, -0.65
787.62, -0.74
808.13, -0.83
834.21, -0.90
852.06, -1.01
