5.41, 3.05
6.76, 3.11
8.53, 3.10
8.99, 3.10
10.99, 3.10
11.59, 3.12
13.88, 3.05
14.63, 3.06
17.33, 2.98
21.23, 2.83
25.64, 2.71
27.03, 2.71
31.68, 2.59
33.40, 2.60
39.99, 2.48
49.42, 2.39
61.07, 2.28
75.47, 2.18
87.52, 2.01
103.67, 1.87
110.47, 1.86
123.07, 1.72
129.48, 1.70
146.40, 1.56
153.38, 1.55
172.31, 1.40
196.07, 1.22
199.84, 1.19
226.91, 1.06
239.24, 1.05
263.15, 0.88
293.15, 0.70
308.43, 0.68
335.69, 0.51
369.24, 0.32
392.62, 0.23
410.46, 0.15
414.83, 0.12
476.03, -0.00
501.90, 0.00
600.85, -0.08
750.42, -0.13
