5.24, 4.68
6.61, 4.69
6.97, 4.68
8.53, 4.71
10.77, 4.77
11.36, 4.78
13.90, 4.81
17.93, 4.82
23.14, 4.82
27.42, 4.71
28.92, 4.70
33.19, 4.55
35.00, 4.55
39.34, 4.41
41.48, 4.39
48.64, 4.29
58.88, 4.16
72.55, 4.05
90.03, 3.96
106.70, 3.79
112.51, 3.79
131.93, 3.68
139.12, 3.67
163.14, 3.57
178.22, 3.51
193.34, 3.45
210.47, 3.40
229.12, 3.33
240.76, 3.27
256.14, 3.23
265.83, 3.17
284.82, 3.11
295.60, 3.05
314.37, 2.99
339.34, 2.90
363.19, 2.82
382.18, 2.75
406.45, 2.68
433.18, 2.60
461.66, 2.53
490.98, 2.45
513.36, 2.39
558.86, 2.31
589.32, 2.26
614.88, 2.15
660.90, 2.11
736.48, 1.93
776.62, 1.92
854.47, 1.78
901.05, 1.78
1058.81, 1.65
1114.16, 1.65
1265.51, 1.51
1499.77, 1.35
1721.68, 1.18
1815.53, 1.18
1959.72, 1.02
2062.16, 1.00
2273.70, 0.84
