5.07, 3.11
5.88, 3.11
6.83, 3.11
7.92, 3.12
9.19, 3.12
10.66, 3.12
12.37, 3.11
14.35, 3.09
16.54, 3.04
19.32, 3.06
22.41, 3.03
26.00, 2.99
30.17, 2.94
35.00, 2.89
40.61, 2.82
47.12, 2.76
54.67, 2.69
63.43, 2.63
73.59, 2.57
85.38, 2.50
99.06, 2.42
114.93, 2.33
131.93, 2.23
149.06, 2.11
161.80, 1.99
179.49, 1.87
199.59, 1.73
221.42, 1.60
239.42, 1.46
252.09, 1.19
260.25, 1.32
290.42, 1.11
309.83, 0.96
321.80, 0.83
346.62, 0.70
372.79, 0.56
393.71, 0.43
419.60, 0.31
447.19, 0.18
476.60, 0.04
507.94, -0.11
541.34, -0.25
576.94, -0.40
621.44, -0.52
676.52, -0.64
744.34, -0.76
845.45, -0.88
920.38, -0.92
