5.13, 2.81
5.80, 2.83
6.60, 2.86
7.52, 2.88
8.51, 2.90
9.64, 2.92
11.03, 2.95
12.37, 2.92
13.10, 2.87
14.69, 2.84
16.85, 2.83
19.02, 2.89
18.42, 2.82
20.12, 2.98
20.98, 3.05
22.28, 3.11
22.75, 3.18
24.24, 3.07
24.35, 2.99
25.38, 2.91
26.38, 2.83
27.42, 2.74
28.25, 2.65
28.70, 3.49
31.10, 2.63
33.89, 2.67
37.14, 2.65
39.05, 2.60
42.42, 2.54
46.09, 2.48
48.67, 2.40
51.85, 2.33
55.74, 2.24
59.90, 2.19
67.51, 2.18
74.69, 2.12
84.27, 2.06
89.51, 2.00
100.84, 2.00
114.47, 1.97
129.93, 1.94
147.48, 1.90
167.40, 1.86
183.31, 1.81
206.76, 1.76
234.69, 1.73
266.40, 1.71
297.95, 1.69
322.16, 1.62
345.41, 1.57
389.60, 1.51
442.23, 1.48
491.48, 1.43
549.68, 1.36
594.35, 1.35
620.00, 1.28
667.56, 1.09
674.64, 1.23
703.75, 1.01
878.45, 0.80
955.88, 0.55
976.28, 0.49
1014.82, 0.43
1058.60, 0.34
1104.27, 0.25
1151.91, 0.16
1201.60, 0.07
1253.44, -0.02
1307.51, -0.11
1363.92, -0.20
1422.76, -0.29
1484.14, -0.38
1548.16, -0.47
1614.95, -0.55
1684.62, -0.64
1793.54, -0.72
2005.95, -0.66
2219.95, -0.59
2455.05, -0.62
2551.96, -0.68
2776.89, -0.73
