5.13, 2.48
5.83, 2.48
6.62, 2.49
7.51, 2.50
8.52, 2.51
9.67, 2.53
11.03, 2.54
12.46, 2.58
14.15, 2.62
16.12, 2.68
18.09, 2.72
20.69, 2.71
23.49, 2.70
26.10, 2.67
27.99, 2.61
31.71, 2.57
35.56, 2.53
40.49, 2.47
44.72, 2.44
50.77, 2.43
55.83, 2.36
63.37, 2.30
71.93, 2.27
81.65, 2.22
92.67, 2.19
105.19, 2.18
119.40, 2.15
135.53, 2.12
153.84, 2.10
174.62, 2.09
198.21, 2.08
224.99, 2.08
255.38, 2.07
289.88, 2.05
329.04, 2.01
358.58, 1.94
396.52, 1.86
423.94, 1.77
439.43, 1.70
461.31, 1.64
481.21, 1.58
501.97, 1.51
525.47, 1.46
552.01, 1.33
594.35, 1.28
610.25, 1.11
626.58, 1.04
626.58, 0.97
626.58, 0.90
646.74, 0.82
674.64, 0.74
703.75, 0.66
717.25, 0.59
748.19, 0.50
769.83, 0.43
798.81, 0.35
835.04, 0.25
851.06, 0.16
887.77, 0.08
906.72, 0.02
926.07, -0.05
943.84, -0.15
972.85, -0.25
991.87, -0.34
1013.03, -0.42
1048.96, -0.50
1079.29, -0.59
1119.92, -0.67
1193.17, -0.77
1284.70, -0.85
1340.13, -0.90
