-1.15, 6.44
-1.12, 6.44
-1.10, 6.44
-1.07, 6.44
-1.04, 6.45
-1.01, 6.45
-0.986, 6.45
-0.959, 6.45
-0.932, 6.45
-0.905, 6.46
-0.878, 6.46
-0.851, 6.47
-0.823, 6.48
-0.796, 6.48
-0.769, 6.49
-0.742, 6.56
-0.715, 6.65
-0.687, 6.75
-0.660, 6.84
-0.633, 6.93
-0.606, 7.00
-0.579, 6.99
-0.551, 6.97
-0.524, 6.95
-0.497, 6.93
-0.470, 6.92
-0.443, 6.90
-0.416, 6.89
-0.388, 6.87
-0.361, 6.85
-0.334, 6.83
-0.307, 6.81
-0.280, 6.78
-0.252, 6.76
-0.225, 6.73
-0.198, 6.70
-0.171, 6.66
-0.144, 6.64
-0.117, 6.61
-0.0894, 6.57
-0.0622, 6.54
-0.0350, 6.51
-0.00781, 6.49
0.0194, 6.47
0.0466, 6.46
0.0737, 6.44
0.101, 6.42
0.128, 6.41
0.155, 6.41
0.182, 6.41
0.210, 6.42
0.237, 6.42
0.264, 6.41
0.291, 6.39
0.318, 6.37
0.346, 6.35
0.373, 6.34
0.400, 6.33
0.427, 6.33
0.454, 6.33
0.482, 6.34
0.509, 6.35
0.536, 6.37
0.563, 6.39
0.580, 6.38
