5.02, 3.57
5.46, 3.55
5.95, 3.55
6.47, 3.55
7.05, 3.55
7.67, 3.55
8.35, 3.56
9.09, 3.57
9.90, 3.59
10.77, 3.58
11.73, 3.57
12.77, 3.57
13.90, 3.57
15.13, 3.57
16.47, 3.59
17.93, 3.59
19.52, 3.61
21.25, 3.61
23.14, 3.57
25.37, 3.52
27.38, 3.50
29.85, 3.51
32.35, 3.47
35.60, 3.46
38.51, 3.41
41.93, 3.37
45.64, 3.33
49.69, 3.33
54.09, 3.31
59.15, 3.27
63.70, 3.27
69.34, 3.26
75.97, 3.26
82.70, 3.23
90.03, 3.19
98.01, 3.16
106.70, 3.15
116.15, 3.13
126.45, 3.11
137.66, 3.10
149.86, 3.07
163.14, 3.02
177.60, 2.98
193.34, 2.94
210.47, 2.90
229.12, 2.85
249.43, 2.78
271.54, 2.70
295.60, 2.57
321.80, 2.50
350.32, 2.42
381.37, 2.33
415.17, 2.15
451.96, 1.98
481.69, 1.76
513.36, 1.60
558.86, 1.42
608.39, 1.22
662.31, 1.02
693.49, 0.86
736.48, 0.66
784.91, 0.42
836.53, 0.21
889.64, 0.02
955.22, -0.16
991.37, -0.30
1079.24, -0.44
1174.89, -0.61
1279.01, -0.73
1392.37, -0.81
1515.77, -0.86
1650.11, -0.89
1740.06, -0.89
